Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.09296429,0.09488775,0.08736718
6.1,0.09296429,0.09488775,0.08736718
6.2,0.09296429,0.09488775,0.08736718
6.3,0.09296429,0.09488775,0.08736718
6.4,0.09296429,0.09488775,0.08736718
6.5,0.09296429,0.09488775,0.08736718
6.6,0.09296429,0.09488775,0.08736718
6.7,0.09296429,0.09488775,0.08736718
6.8,0.059961677,0.060938954,0.051948052
6.9,0.059961677,0.060938954,0.051948052
7.0,0.04945208,0.05022405,0.046044864
7.1,0.04349969,0.044167433,0.041322313
7.2,0.037770372,0.038342066,0.040141676
7.3,0.03316603,0.033658985,0.0377804
7.4,0.030801551,0.031257235,0.03305785
7.5,0.025392314,0.025765525,0.025974026
7.6,0.020135028,0.020424645,0.0188902
7.7,0.014611626,0.014819692,0.012987013
7.8,0.010027403,0.010172531,0.0094451
7.9,0.0025839934,0.002624001,0.0035419127
