Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.077202,0.0790224,0.0377804
6.1,0.077202,0.0790224,0.0377804
6.2,0.077202,0.0790224,0.0377804
6.3,0.077202,0.0790224,0.0377804
6.4,0.077202,0.0790224,0.0377804
6.5,0.052153707,0.053370025,0.025974026
6.6,0.034177702,0.034896854,0.016528925
6.7,0.033828568,0.03454091,0.016528925
6.8,0.023961887,0.02447441,0.011806375
6.9,0.021384893,0.02184814,0.010625738
7.0,0.015877726,0.016228428,0.010625738
7.1,0.012139965,0.012405675,0.0070838253
7.2,0.007151049,0.0073000193,0.0035419127
7.3,0.0065390663,0.006675349,0.0011806375
7.4,0.0057202005,0.0058401837,0.0011806375
7.5,0.002895319,0.0029575885,0.0
