Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6888985,0.6567274,0.742
6.1,0.6888985,0.6567274,0.742
6.2,0.6888985,0.6567274,0.742
6.3,0.6888985,0.6567274,0.742
6.4,0.47168767,0.42414764,0.404
6.5,0.47168767,0.42414764,0.404
6.6,0.46724892,0.42059088,0.4
6.7,0.4512033,0.4067278,0.373
6.8,0.36889222,0.31733888,0.308
6.9,0.34287992,0.2911814,0.28
7.0,0.27856082,0.23226497,0.221
7.1,0.17335388,0.14466213,0.125
7.2,0.11324779,0.09101583,0.094
7.3,0.06187159,0.047191888,0.059
7.4,0.02656551,0.018431218,0.029
7.5,0.018367715,0.012299478,0.025
7.6,0.006824565,0.004550479,0.005
7.7,0.001886718,0.0012496626,0.002
