Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7062342,0.69721574,0.698
6.1,0.7062342,0.69721574,0.698
6.2,0.7062342,0.69721574,0.698
6.3,0.7062342,0.69721574,0.698
6.4,0.7062342,0.69721574,0.698
6.5,0.7062342,0.69721574,0.698
6.6,0.7062342,0.69721574,0.698
6.7,0.7062342,0.69721574,0.698
6.8,0.70262,0.6938259,0.694
6.9,0.6950631,0.6860789,0.682
7.0,0.6893103,0.68033653,0.667
7.1,0.6805703,0.67186487,0.653
7.2,0.6606913,0.65223926,0.621
7.3,0.617311,0.60808563,0.559
7.4,0.5850391,0.5758641,0.529
7.5,0.4878197,0.4818591,0.414
7.6,0.254443,0.2474588,0.21
7.7,0.16805504,0.16276507,0.126
7.8,0.07444791,0.072208025,0.064
7.9,0.0142817125,0.013705045,0.015
8.0,0.0028177523,0.0028630684,0.002
