Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0012158032,0.0013254983,0.0013454718,1.0150687,2.0E-5,0.01209173,0.013187704,0.01320744,1.0014966,2.0E-5
6.1,5.4291193E-4,5.9036224E-4,6.003563E-4,1.0169288,1.0E-5,0.0054158745,0.005890611,0.005900552,1.0016876,1.0E-5
6.2,5.4291193E-4,5.9036224E-4,6.003563E-4,1.0169288,1.0E-5,0.0054158745,0.005890611,0.005900552,1.0016876,1.0E-5
6.3,2.6776237E-4,2.905271E-4,3.005242E-4,1.0344102,1.0E-5,0.0026743996,0.0029023192,0.0029122902,1.0034355,1.0E-5
6.4,1.3036063E-4,1.4111304E-4,1.5111163E-4,1.0708551,1.0E-5,0.0013028418,0.001410589,0.001420575,1.0070792,1.0E-5
6.5,1.2963692E-4,1.403792E-4,1.503778E-4,1.0712256,1.0E-5,0.0012956132,0.0014032599,0.0014132459,1.0071163,1.0E-5
6.6,1.0814296E-5,1.0966881E-5,2.096677E-5,1.9118264,1.0E-5,1.081377E-4,1.09663575E-4,1.1966248E-4,1.0911779,1.0E-5
6.7,9.154443E-6,9.282958E-6,1.9282865E-5,2.0772328,1.0E-5,9.1540656E-5,9.282586E-5,1.0282493E-4,1.1077186,1.0E-5
6.8,6.428586E-6,6.5124595E-6,1.6512395E-5,2.5355082,1.0E-5,6.4284E-5,6.5122804E-5,7.512215E-5,1.1535461,1.0E-5
6.9,3.3394215E-6,3.3843273E-6,1.3384293E-5,3.9547868,1.0E-5,3.3393713E-5,3.384282E-5,4.3842483E-5,1.2954736,1.0E-5
7.0,3.3632048E-7,3.4100074E-7,3.4100074E-7,1.0,0.0,3.3631998E-6,3.4100074E-6,3.4100074E-6,1.0,0.0
