Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,8.6436566E-4,9.178488E-4,9.4782125E-4,1.0326551,3.0E-5,0.0086101135,0.009142512,0.009182147,1.0043352,4.0E-5
6.1,8.6436566E-4,9.178488E-4,9.4782125E-4,1.0326551,3.0E-5,0.0086101135,0.009142512,0.009182147,1.0043352,4.0E-5
6.2,5.782728E-4,6.028609E-4,6.328428E-4,1.0497327,3.0E-5,0.0057677035,0.0060126255,0.0060424455,1.0049595,3.0E-5
6.3,5.325294E-4,5.5254117E-4,5.8252463E-4,1.0542645,3.0E-5,0.0053125503,0.0055119814,0.0055418164,1.0054127,3.0E-5
6.4,4.730576E-4,4.8737114E-4,5.173565E-4,1.0615247,3.0E-5,0.0047205184,0.004863236,0.0048930906,1.0061387,3.0E-5
6.5,3.9678233E-4,4.0423148E-4,4.3421937E-4,1.0741849,3.0E-5,0.0039607463,0.0040351,0.0040649786,1.0074048,3.0E-5
6.6,3.0727885E-4,3.0673988E-4,3.3673068E-4,1.0977727,3.0E-5,0.003068543,0.0030631777,0.003093086,1.0097637,3.0E-5
6.7,2.955936E-4,2.9433038E-4,3.2432156E-4,1.1018963,3.0E-5,0.0029520073,0.0029394177,0.0029693295,1.0101761,3.0E-5
6.8,2.880662E-4,2.8639034E-4,3.1638175E-4,1.1047221,3.0E-5,0.0028769306,0.002860224,0.0028901384,1.0104587,3.0E-5
6.9,2.7637955E-4,2.7389723E-4,3.03889E-4,1.1095002,3.0E-5,0.0027603607,0.0027356069,0.0027655247,1.0109365,3.0E-5
7.0,2.6642776E-4,2.6334674E-4,2.9333882E-4,1.1138883,3.0E-5,0.0026610855,0.0026303562,0.0026602773,1.0113753,3.0E-5
7.1,2.528763E-4,2.4888094E-4,2.7887346E-4,1.1205096,3.0E-5,0.0025258875,0.00248603,0.0025159556,1.0120374,3.0E-5
7.2,2.3715083E-4,2.3207403E-4,2.5206938E-4,1.0861593,2.0E-5,0.0023689792,0.0023183243,0.0023382779,1.0086069,2.0E-5
7.3,1.9795135E-4,1.9053498E-4,2.0053308E-4,1.0524738,1.0E-5,0.001977751,0.0019037209,0.0019137019,1.0052428,1.0E-5
7.4,1.4651821E-4,1.418677E-4,1.5186628E-4,1.0704782,1.0E-5,0.0014642165,0.001417774,0.0014277599,1.0070434,1.0E-5
7.5,9.59044E-5,9.491203E-5,1.0491108E-4,1.1053507,1.0E-5,9.5863023E-4,9.48717E-4,9.587075E-4,1.0105306,1.0E-5
7.6,5.8921847E-5,5.7402376E-5,5.7402376E-5,1.0,0.0,5.890623E-4,5.738771E-4,5.738771E-4,1.0,0.0
7.7,2.6429525E-5,2.404962E-5,2.404962E-5,1.0,0.0,2.642638E-4,2.4047129E-4,2.4047129E-4,1.0,0.0
7.8,4.671532E-6,3.5000667E-6,3.5000667E-6,1.0,0.0,4.671434E-5,3.5000136E-5,3.5000136E-5,1.0,0.0
7.9,4.1781714E-8,3.2146584E-8,3.2146584E-8,1.0,0.0,4.1781706E-7,3.214658E-7,3.214658E-7,1.0,0.0
