Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.002574374,0.003535177,0.0035551065,1.0056374,2.0E-5,0.025447546,0.034773834,0.034812443,1.0011103,4.0E-5
6.1,0.002574374,0.003535177,0.0035551065,1.0056374,2.0E-5,0.025447546,0.034773834,0.034812443,1.0011103,4.0E-5
6.2,0.0023310026,0.003178107,0.0031980434,1.006273,2.0E-5,0.02306703,0.031316914,0.031345975,1.0009279,3.0E-5
6.3,0.0023310026,0.003178107,0.0031980434,1.006273,2.0E-5,0.02306703,0.031316914,0.031345975,1.0009279,3.0E-5
6.4,0.0020850603,0.0028191248,0.0028390684,1.0070744,2.0E-5,0.02065605,0.027828315,0.02784776,1.0006987,2.0E-5
6.5,0.0019825802,0.0026714746,0.0026914212,1.0074666,2.0E-5,0.019649856,0.026390454,0.026409926,1.0007379,2.0E-5
6.6,0.0019046954,0.0025602852,0.0025702596,1.0038958,1.0E-5,0.018884527,0.025306415,0.02531616,1.0003852,1.0E-5
6.7,0.0017579567,0.002352639,0.0023626157,1.0042405,1.0E-5,0.017441148,0.023278099,0.023287866,1.0004196,1.0E-5
6.8,0.0015459227,0.0020543463,0.0020643256,1.0048578,1.0E-5,0.015352124,0.020351216,0.020361012,1.0004814,1.0E-5
6.9,0.0014916194,0.001971107,0.0019810873,1.0050633,1.0E-5,0.014816469,0.01953584,0.019545645,1.0005019,1.0E-5
7.0,0.0013920115,0.0018281302,0.001838112,1.00546,1.0E-5,0.013833242,0.018131364,0.018141182,1.0005416,1.0E-5
7.1,0.001280746,0.0016690396,0.0016790229,1.0059814,1.0E-5,0.012733897,0.016566366,0.0165762,1.0005937,1.0E-5
7.2,0.0011971919,0.001554941,0.001554941,1.0,0.0,0.011907627,0.015442089,0.015442089,1.0,0.0
7.3,0.0011085535,0.0014360948,0.0014360948,1.0,0.0,0.011030397,0.014269472,0.014269472,1.0,0.0
7.4,9.796688E-4,0.001267512,0.001267512,1.0,0.0,0.009753612,0.012603902,0.012603902,1.0,0.0
7.5,8.9959445E-4,0.0011613049,0.0011613049,1.0,0.0,0.008959615,0.01155334,0.01155334,1.0,0.0
7.6,5.557438E-4,7.157521E-4,7.157521E-4,1.0,0.0,0.0055435603,0.0071348166,0.0071348166,1.0,0.0
7.7,1.7146087E-4,2.1340612E-4,2.1340612E-4,1.0,0.0,0.0017132863,0.0021320276,0.0021320276,1.0,0.0
7.8,2.7056883E-5,3.116094E-5,3.116094E-5,1.0,0.0,2.705359E-4,3.1156495E-4,3.1156495E-4,1.0,0.0
