Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.8831467,0.8728507,0.761
6.1,0.6667817,0.6460577,0.422
6.2,0.6667817,0.6460577,0.422
6.3,0.5465821,0.5305432,0.315
6.4,0.474806,0.4630159,0.251
6.5,0.37674558,0.37136212,0.188
6.6,0.32547718,0.32325312,0.155
6.7,0.24956857,0.2524576,0.102
6.8,0.17707984,0.1823157,0.077
6.9,0.12029604,0.12654264,0.039
7.0,0.114222996,0.120430276,0.038
7.1,0.10960385,0.11569802,0.038
7.2,0.10542226,0.111339085,0.035
7.3,0.0981257,0.10361577,0.03
7.4,0.084650196,0.08937791,0.023
7.5,0.04581145,0.04820501,0.016
7.6,0.020033056,0.020890849,0.005
7.7,0.0032203807,0.0033036019,0.0
7.8,7.15053E-5,7.2789575E-5,0.0
