Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6888985,0.65672517,0.506
6.1,0.6888985,0.65672517,0.506
6.2,0.6888985,0.65672517,0.506
6.3,0.6888985,0.65672517,0.506
6.4,0.47168767,0.4241456,0.252
6.5,0.47168767,0.4241456,0.252
6.6,0.46724892,0.42058882,0.249
6.7,0.4512033,0.4067258,0.233
6.8,0.36889222,0.31733766,0.18
6.9,0.34287992,0.29118034,0.163
7.0,0.27856082,0.23226413,0.127
7.1,0.17335388,0.14466156,0.08
7.2,0.11324779,0.09101555,0.05
7.3,0.06187159,0.047191773,0.022
7.4,0.02656551,0.01843119,0.006
7.5,0.018367715,0.01229947,0.005
7.6,0.006824565,0.0045504756,0.002
7.7,0.001886718,0.0012496624,0.0
