Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7603016,0.5264743,0.554
6.1,0.7603016,0.5264743,0.554
6.2,0.7603016,0.5264743,0.554
6.3,0.7603016,0.5264743,0.554
6.4,0.7603016,0.5264743,0.554
6.5,0.7591494,0.5248983,0.552
6.6,0.7591494,0.5248983,0.552
6.7,0.7583154,0.52377486,0.552
6.8,0.7565741,0.5215002,0.55
6.9,0.75535595,0.51996875,0.55
7.0,0.74845666,0.5108144,0.541
7.1,0.74592227,0.507695,0.538
7.2,0.7324828,0.49252304,0.515
7.3,0.7050168,0.46137515,0.489
7.4,0.69826543,0.45409626,0.481
7.5,0.68582267,0.44172105,0.474
7.6,0.6480514,0.40646324,0.435
7.7,0.5930585,0.35861495,0.38
7.8,0.5302192,0.30092487,0.336
7.9,0.4400682,0.21251336,0.274
8.0,0.38534415,0.16578478,0.246
8.1,0.30683127,0.12237676,0.193
8.2,0.10077887,0.03302548,0.068
8.3,0.010407924,0.0032659692,0.006
