Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.42455328,0.47966102,0.45578232
6.1,0.42455328,0.47966102,0.45578232
6.2,0.42455328,0.47966102,0.45578232
6.3,0.42455328,0.47966102,0.45578232
6.4,0.24924628,0.27367163,0.21088435
6.5,0.24924628,0.27367163,0.21088435
6.6,0.23997498,0.26381692,0.20408164
6.7,0.18389802,0.20211183,0.1632653
6.8,0.17954007,0.1974368,0.1632653
6.9,0.15827082,0.17417656,0.14285715
7.0,0.13073109,0.14418554,0.108843535
7.1,0.11004273,0.12163918,0.0952381
7.2,0.07125486,0.0791568,0.034013607
7.3,0.01811912,0.020065818,0.006802721
7.4,8.116137E-4,8.3499384E-4,0.0
