Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.31233054,0.3554347,0.21111111
6.1,0.31233054,0.3554347,0.21111111
6.2,0.31233054,0.3554347,0.21111111
6.3,0.31233054,0.3554347,0.21111111
6.4,0.31233054,0.3554347,0.21111111
6.5,0.27412298,0.3151745,0.17474748
6.6,0.27412298,0.3151745,0.17474748
6.7,0.054011483,0.037874516,0.016161617
6.8,0.05096846,0.035805516,0.015151516
6.9,0.05096846,0.035805516,0.015151516
7.0,0.04678761,0.033364393,0.014141414
7.1,0.03862394,0.027484747,0.013131313
7.2,0.03458485,0.024492547,0.011111111
7.3,0.020399636,0.01504104,0.003030303
