Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9883744,0.86638945,1.0
6.1,0.9883744,0.86638945,1.0
6.2,0.9858236,0.8547123,1.0
6.3,0.98056453,0.83604866,0.99707603
6.4,0.9802817,0.8352795,0.99707603
6.5,0.96418583,0.79383904,0.99707603
6.6,0.944232,0.7554218,0.99707603
6.7,0.93353575,0.7387729,0.9883041
6.8,0.92823017,0.73119766,0.9883041
6.9,0.9224587,0.7237461,0.9883041
7.0,0.9153533,0.71396375,0.9883041
7.1,0.9069065,0.70244247,0.9883041
7.2,0.9005954,0.69390726,0.9853801
7.3,0.87361985,0.6634473,0.96783626
7.4,0.81502223,0.60267663,0.90643275
7.5,0.7237319,0.52482253,0.81578946
7.6,0.6998321,0.50035256,0.7865497
7.7,0.6425865,0.44784582,0.7280702
7.8,0.5156581,0.34814662,0.50292397
7.9,0.3396584,0.21969712,0.2777778
8.0,0.2132593,0.13247246,0.1491228
8.1,0.13596459,0.07959724,0.09064327
8.2,0.10730612,0.061327014,0.07309941
8.3,0.049783446,0.029589934,0.014619883
