Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7790244,0.6894352,0.762
6.1,0.7790244,0.6894352,0.762
6.2,0.7727343,0.6835454,0.757
6.3,0.7427083,0.6552785,0.733
6.4,0.7075263,0.62556523,0.685
6.5,0.5380107,0.49280652,0.457
6.6,0.4133738,0.41077402,0.328
6.7,0.37451643,0.3872706,0.281
6.8,0.34358913,0.3683099,0.244
6.9,0.28607884,0.31200066,0.185
7.0,0.22583543,0.25247747,0.134
7.1,0.19025426,0.21319965,0.11
7.2,0.15084496,0.17026009,0.076
7.3,0.09145196,0.10197394,0.046
7.4,0.07055331,0.078080736,0.034
7.5,0.062111445,0.0689299,0.03
7.6,0.045161143,0.05037662,0.02
7.7,0.013452267,0.015680717,0.005
