Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.104690574,0.09985516,0.05
6.1,0.104690574,0.09985516,0.05
6.2,0.104690574,0.09985516,0.05
6.3,0.104690574,0.09985516,0.05
6.4,0.104690574,0.09985516,0.05
6.5,0.07010017,0.063968696,0.033
6.6,0.05635504,0.049803473,0.028
6.7,0.05488112,0.048299365,0.028
6.8,0.047580536,0.040810958,0.025
6.9,0.0404208,0.033841405,0.02
7.0,0.03529378,0.02912653,0.017
7.1,0.028079903,0.022848459,0.013
7.2,0.019703439,0.015464952,0.011
7.3,0.0138005875,0.011495646,0.007
7.4,0.009075729,0.007900613,0.005
7.5,0.0047673816,0.0037811114,0.002
7.6,6.708552E-4,4.6797527E-4,0.0
