Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.73095125,0.76536053,0.7341576
6.1,0.73095125,0.76536053,0.7341576
6.2,0.46710685,0.5001134,0.51004636
6.3,0.36544487,0.40318835,0.38948995
6.4,0.36544487,0.40318835,0.38948995
6.5,0.32706726,0.3677252,0.35548687
6.6,0.16096875,0.19476424,0.15146832
6.7,0.15999798,0.19378151,0.15146832
6.8,0.15768631,0.19133861,0.14528593
6.9,0.15296866,0.18631068,0.13910356
7.0,0.14788908,0.18085665,0.13601236
7.1,0.14138806,0.17383301,0.1282844
7.2,0.117054075,0.1472068,0.09891808
7.3,0.07647671,0.09840016,0.044822257
7.4,0.06865884,0.088765666,0.035548687
7.5,0.06580321,0.08518574,0.03400309
7.6,0.05826209,0.07586934,0.02782071
7.7,0.043842636,0.058238395,0.017001545
7.8,0.021833045,0.028918881,0.0077279755
7.9,0.007062717,0.009755177,0.00309119
8.0,5.736804E-4,6.287796E-4,0.0
