Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.34804213,0.36813718,0.3106646
6.1,0.34804213,0.36813718,0.3106646
6.2,0.34804213,0.36813718,0.3106646
6.3,0.22433302,0.23357123,0.20710973
6.4,0.22433302,0.23357123,0.20710973
6.5,0.16869958,0.17504835,0.15146832
6.6,0.142067,0.14716087,0.1251932
6.7,0.12168464,0.12586544,0.11128284
6.8,0.108367816,0.11196386,0.09891808
6.9,0.08787623,0.090639904,0.077279754
7.0,0.08037432,0.0828457,0.06955178
7.1,0.063373,0.065164305,0.04636785
7.2,0.052117042,0.053433195,0.041731067
7.3,0.042997602,0.043909077,0.032457497
7.4,0.034860082,0.03531385,0.026275115
7.5,0.025078988,0.025040695,0.017001545
7.6,0.0131329335,0.012873883,0.00927357
7.7,0.0071983235,0.006940394,0.004636785
7.8,0.0044369586,0.004205282,0.00309119
7.9,0.0012604729,0.0011389917,0.00309119
