Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.099440984,0.10178584,0.227
6.1,0.099440984,0.10178584,0.227
6.2,0.099440984,0.10178584,0.227
6.3,0.099440984,0.10178584,0.227
6.4,0.099440984,0.10178584,0.227
6.5,0.099440984,0.10178584,0.227
6.6,0.099440984,0.10178584,0.227
6.7,0.099440984,0.10178584,0.227
6.8,0.09103347,0.0931095,0.187
6.9,0.09070526,0.09277187,0.187
7.0,0.09040207,0.09245903,0.187
7.1,0.08727181,0.0892361,0.17
7.2,0.06364196,0.06469601,0.101
7.3,0.05430042,0.055054467,0.081
7.4,0.049998682,0.05061667,0.072
7.5,0.04389324,0.04428871,0.065
7.6,0.03515553,0.035233025,0.052
7.7,0.0213513,0.021022314,0.031
7.8,0.010306132,0.009886414,0.014
7.9,0.002421418,0.0021906616,0.002
8.0,2.0559496E-6,2.1435183E-6,0.0
