Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.4422353,0.49719143,0.37777779
6.1,0.4422353,0.49719143,0.37777779
6.2,0.4422353,0.49719143,0.37777779
6.3,0.4422353,0.49719143,0.37777779
6.4,0.273149,0.30200523,0.17222223
6.5,0.273149,0.30200523,0.17222223
6.6,0.270102,0.29894495,0.17222223
6.7,0.25919184,0.2878469,0.15555556
6.8,0.20557708,0.22949708,0.10555556
6.9,0.18937056,0.21201143,0.10555556
7.0,0.15062425,0.16900432,0.083333336
7.1,0.09079918,0.103157304,0.022222223
7.2,0.058324784,0.067258894,0.016666668
7.3,0.031429708,0.03606397,0.011111111
7.4,0.013372163,0.01503041,0.011111111
7.5,0.009226421,0.010351495,0.0055555557
7.6,0.0034181245,0.0038678711,0.0
7.7,9.438044E-4,0.0011049607,0.0
