Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.8599154,0.8787818,0.806
6.1,0.6640339,0.68950427,0.531
6.2,0.6640339,0.68950427,0.531
6.3,0.56372064,0.59477574,0.431
6.4,0.5413682,0.5736077,0.414
6.5,0.47245607,0.5066977,0.334
6.6,0.42659444,0.46121287,0.3
6.7,0.38423568,0.41893303,0.272
6.8,0.33890283,0.37119856,0.229
6.9,0.28803328,0.31700328,0.184
7.0,0.24897406,0.27511504,0.158
7.1,0.20443717,0.22705925,0.12
7.2,0.020721626,0.021616306,0.008
7.3,0.00968233,0.009766149,0.003
7.4,0.005348828,0.005267293,0.001
7.5,0.0017843343,0.001712533,0.001
7.6,1.5906715E-4,1.5283898E-4,0.0
