Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.14537989,0.15046614,0.07205624
6.1,0.14537989,0.15046614,0.07205624
6.2,0.14537989,0.15046614,0.07205624
6.3,0.14537989,0.15046614,0.07205624
6.4,0.14537989,0.15046614,0.07205624
6.5,0.14537989,0.15046614,0.07205624
6.6,0.14537989,0.15046614,0.07205624
6.7,0.08909873,0.09228991,0.05096661
6.8,0.08909873,0.09228991,0.05096661
6.9,0.070271984,0.07294671,0.04217926
7.0,0.06534632,0.06790391,0.04042179
7.1,0.06041359,0.06285276,0.036906853
7.2,0.0387308,0.04052324,0.02460457
