Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1950497,0.25341305,0.2072072
6.1,0.1950497,0.25341305,0.2072072
6.2,0.1950497,0.25341305,0.2072072
6.3,0.1950497,0.25341305,0.2072072
6.4,0.1950497,0.25341305,0.2072072
6.5,0.1950497,0.25341305,0.2072072
6.6,0.1950497,0.25341305,0.2072072
6.7,0.1950497,0.25341305,0.2072072
6.8,0.16521606,0.20979057,0.16216215
6.9,0.16521606,0.20979057,0.16216215
7.0,0.09159678,0.096797444,0.08288288
7.1,0.08097486,0.0819516,0.07387388
7.2,0.07465147,0.073917516,0.06666667
7.3,0.047665842,0.046369024,0.037837837
7.4,0.03052664,0.030193351,0.030630631
