Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.01785375,0.014648316,0.010810811
6.1,0.01785375,0.014648316,0.010810811
6.2,0.01785375,0.014648316,0.010810811
6.3,0.01785375,0.014648316,0.010810811
6.4,0.01785375,0.014648316,0.010810811
6.5,0.01785375,0.014648316,0.010810811
6.6,0.01785375,0.014648316,0.010810811
6.7,0.01785375,0.014648316,0.010810811
6.8,0.017526142,0.014311589,0.010810811
6.9,0.016914785,0.013694247,0.009009009
7.0,0.016799243,0.013584438,0.009009009
7.1,0.01648923,0.013302873,0.009009009
7.2,0.01564505,0.012513803,0.009009009
7.3,0.014440144,0.011575666,0.0072072074
7.4,0.012750717,0.010054092,0.0054054055
7.5,0.010003221,0.0075439243,0.0036036037
7.6,0.0060392907,0.004288012,0.0018018018
7.7,0.0026663407,0.00145235,0.0
7.8,6.055505E-5,5.1061725E-5,0.0
