Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.08629648,0.09013714,0.069
6.1,0.08629648,0.09013714,0.069
6.2,0.08629648,0.09013714,0.069
6.3,0.054149,0.05635188,0.043
6.4,0.054149,0.05635188,0.043
6.5,0.044829447,0.046635892,0.034
6.6,0.03786102,0.039383218,0.033
6.7,0.033145845,0.034479685,0.029
6.8,0.028797831,0.029934254,0.025
6.9,0.024933796,0.02590266,0.022
7.0,0.019089017,0.019825332,0.019
7.1,0.014431232,0.01497812,0.017
7.2,0.011244489,0.011670062,0.014
7.3,0.0077048587,0.007999682,0.009
7.4,0.0022058373,0.0022943572,0.002
7.5,2.9707275E-4,3.092849E-4,0.0
