Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.69824237,0.68914807,0.728
6.1,0.69824237,0.68914807,0.555
6.2,0.52883613,0.5173743,0.379
6.3,0.45367262,0.44419903,0.326
6.4,0.40757358,0.39967427,0.282
6.5,0.37098983,0.36368856,0.254
6.6,0.32785022,0.32127678,0.217
6.7,0.28210914,0.27631685,0.184
6.8,0.26026353,0.25476754,0.165
6.9,0.20372818,0.19831635,0.125
7.0,0.14342014,0.13774082,0.093
7.1,0.122603774,0.11701966,0.076
7.2,0.10193065,0.09659559,0.063
7.3,0.08029085,0.07564937,0.046
7.4,0.061171506,0.057098165,0.031
7.5,0.035470765,0.031560604,0.016
7.6,0.025806751,0.022276701,0.01
7.7,0.0022833357,0.0021133004,0.002
