Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5792208,0.60454696,0.44269663
6.1,0.5792208,0.60454696,0.44269663
6.2,0.5792208,0.60454696,0.44269663
6.3,0.5792208,0.60454696,0.44269663
6.4,0.38694492,0.38459116,0.23932584
6.5,0.38694492,0.38459116,0.23932584
6.6,0.31249452,0.30421665,0.1752809
6.7,0.31249452,0.30421665,0.1752809
6.8,0.29986522,0.2909738,0.16516854
6.9,0.29950547,0.2905984,0.16516854
7.0,0.29812777,0.28918305,0.16516854
7.1,0.288854,0.27973732,0.15393259
7.2,0.27499706,0.26591778,0.14382023
7.3,0.2478542,0.24046305,0.1247191
7.4,0.23762695,0.23071823,0.121348314
7.5,0.20960215,0.2033566,0.10561798
7.6,0.12000763,0.11524512,0.061797753
7.7,0.09639116,0.09244062,0.05505618
7.8,0.062297437,0.06007814,0.040449437
7.9,0.010629006,0.0102245435,0.006741573
8.0,2.0325146E-4,1.8586217E-4,0.0
