Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.56466347,0.61671203,0.49187934
6.1,0.56466347,0.61671203,0.49187934
6.2,0.56466347,0.61671203,0.49187934
6.3,0.56466347,0.61671203,0.49187934
6.4,0.39518684,0.4276347,0.31554523
6.5,0.39518684,0.4276347,0.31554523
6.6,0.22587518,0.22958452,0.16473317
6.7,0.22563723,0.22933793,0.16473317
6.8,0.19054088,0.1905264,0.13225058
6.9,0.14674352,0.14068022,0.0974478
7.0,0.1359199,0.12925082,0.08584687
7.1,0.115628205,0.10821009,0.07192575
7.2,0.08979652,0.08142881,0.046403714
7.3,0.06243597,0.057810567,0.034802783
7.4,0.02991003,0.028587548,0.011600928
7.5,0.012946002,0.013208271,0.009280742
7.6,0.0064150025,0.0067265816,0.0023201855
7.7,0.002145178,0.0022164588,0.0023201855
7.8,7.2552223E-4,7.2798925E-4,0.0
