Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.83056813,0.8403523,0.83760685
6.1,0.83056813,0.8403523,0.83760685
6.2,0.83056813,0.8403523,0.83760685
6.3,0.83056813,0.8403523,0.83760685
6.4,0.6975078,0.72096634,0.7307692
6.5,0.6975078,0.72096634,0.7307692
6.6,0.5685747,0.59894174,0.5726496
6.7,0.46752074,0.5014475,0.41452992
6.8,0.43398535,0.46681058,0.35897437
6.9,0.41729018,0.4493887,0.34188035
7.0,0.4081523,0.43986294,0.31623933
7.1,0.37841812,0.40833685,0.2820513
7.2,0.36698413,0.3965429,0.2777778
7.3,0.33655906,0.36503306,0.26068377
7.4,0.31421077,0.34139848,0.22649573
7.5,0.29370537,0.3199172,0.1965812
7.6,0.24356844,0.26663545,0.14529915
7.7,0.14353801,0.15917885,0.08974359
7.8,0.054848842,0.05868525,0.047008548
7.9,0.012853368,0.013492676,0.012820513
