Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7790244,0.6894352,0.737
6.1,0.7790244,0.6894352,0.737
6.2,0.7727343,0.6835454,0.728
6.3,0.7427083,0.6552785,0.698
6.4,0.7075263,0.62556523,0.653
6.5,0.5380107,0.49280652,0.444
6.6,0.4133738,0.41077402,0.297
6.7,0.37451643,0.3872706,0.254
6.8,0.34358913,0.3683099,0.219
6.9,0.28607884,0.31200066,0.165
7.0,0.22583543,0.25247747,0.125
7.1,0.19025426,0.21319965,0.106
7.2,0.15084496,0.17026009,0.082
7.3,0.09145196,0.10197394,0.045
7.4,0.07055331,0.078080736,0.029
7.5,0.062111445,0.0689299,0.024
7.6,0.045161143,0.05037662,0.016
7.7,0.013452267,0.015680717,0.002
