Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.32122254,0.3430157,0.25527832
6.1,0.32122254,0.3430157,0.25527832
6.2,0.32122254,0.3430157,0.25527832
6.3,0.23816858,0.2572889,0.16314779
6.4,0.23816858,0.2572889,0.16314779
6.5,0.21442084,0.23342709,0.14587332
6.6,0.18634407,0.20520496,0.117082536
6.7,0.17138958,0.1902275,0.09980806
6.8,0.16026174,0.17880021,0.09788868
6.9,0.14583817,0.16415893,0.08253359
7.0,0.10224287,0.11990245,0.057581574
7.1,0.093615144,0.11017796,0.051823415
7.2,0.08503933,0.099736944,0.04990403
7.3,0.075126424,0.08762189,0.04606526
7.4,0.060816385,0.07038924,0.030710172
7.5,0.032615982,0.03757065,0.021113243
7.6,0.0057536047,0.0064641978,0.0019193857
