Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.69824237,0.68915355,0.6487524
6.1,0.69824237,0.68915355,0.5009597
6.2,0.52883613,0.51738244,0.34740883
6.3,0.45367262,0.4442102,0.2706334
6.4,0.40757358,0.39968476,0.23224568
6.5,0.37098983,0.3636974,0.21880998
6.6,0.32785022,0.32128525,0.18426104
6.7,0.28210914,0.2763226,0.14587332
6.8,0.26026353,0.25477237,0.12859885
6.9,0.20372818,0.19832076,0.09596929
7.0,0.14342014,0.13774054,0.065259114
7.1,0.122603774,0.117019355,0.05950096
7.2,0.10193065,0.096595384,0.04990403
7.3,0.08029085,0.07564909,0.030710172
7.4,0.061171506,0.057098072,0.021113243
7.5,0.035470765,0.031560596,0.013435701
7.6,0.025806751,0.022276811,0.011516315
7.7,0.0022833357,0.0021129758,0.0
